name,address,description,inquiries,imageName,sigungu
봉화산옹기테마공원,서울특별시 중랑구 신내로21길 116 (신내동),"옹기테마공원은 봉화산 일대에 화약고가 들어서기 전 신내동 일대에 옹기터가 8개나 존재했던 점에 착안해 화약고를 이전하며 옹기터를 복원했다. 독특한 음식 저장 용기인 옹기의 역사를 알 수 있으며 옹기 체험도 할 수 있는 테마공원이다.
공원은 9,000㎡ 면적에 한지체험장, 옹기체험장, 목공예체험장, 중앙광장, 데크광장, 옹기정원, 전통옹기가마, 전망대, 북카페가 들어서 있다.
옹기체험장에서는 전문 강사에게 옹기의 역사와 특징을 배우고 그릇, 컵, 작은 항아리 등을 만들어 볼 수 있으며 월별로 다양한 체험프로그램이 있다. 한지체험장에서는 한지를 활용한 다양한 공예작품을 만들고 전통 체험을 즐길 수 있다. 공원 정상의 전망대에서는 공원과 배밭 전경을 감상할 수 있다.
체험은 전화예약은 불가하고 온라인 예약만 가능하다. 중랑문화재단 홈페이지에서 매달 20일 오전 9시부터 다음달 체험 프로그램 예약을 할 수 있다.
지하철 6호선 4번 출구에서 550m 거리에 자리잡고 있다.","02-3407-6546, 6547",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e52a4080-5025-4527-8f33-b491ab8caa7d,중랑구
푸르지오아트홀,서울특별시 중구 을지로4가,"푸르지오아트홀은 최적의 음향조건을 경험할 수 있게 설계되어 클래식 연주회가 주로 열리는 공연장이다. 흡음재가 사용되지 않은 마감소재와 오목렌즈 형태의 천장디자인, 음향 확산구조를 적용한 음향설계로 공간을 가득 채우는 고품질의 음향을 느낄 수 있다. 280석의 비교적 소규모 공간임에도 불구하고 실내악, 독주회, 독창회 등의 정통 컨텐츠 뿐만 아니라 국악, 크로스오버, 대중음악 등의 다양한 장르의 공연에서 최적의 음향 환경을 제공한다. 따라서 푸르지오아트홀에서는 실내악, 독주회, 독창회 등의 클래식 공연과 대중음악, 재즈, 국악공연이 자주 열린다.
이외에도 음성명료도가 좋아 강연, 세미나 등 음성스피치 위주의 프로그램에도 적합한 공간이다. 아트홀은 지하철 을지로4가역 10번 출구 바로 앞이다.",02-2288-2864,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=faaf5061-9e4c-4a72-97e0-6bad2b938f6e,중구
국립극장 공연예술박물관,서울특별시 중구 장충단로 59 (장충동2가),"남산 자락에 위치한 국립극장 공연예술박물관은 2009년 12월 23일 개관한 한국 최초의 공연예술 전문박물관이다.
국립극장이 설립된 1950년 이후부터 현재에 이르기까지 연극, 무용, 창극, 오페라, 판소리 등 다양한 장르의 공연예술 총 44만 여점의 자료를 전시와 자료실을 통해 일반에 공개하고 있다.
공연예술박물관 2층에 자리하고 있는 상설전시실은 우리나라 공연예술의 역사적 흐름을 볼 수 있는 공연예술사 전시공간과 공연이 무대에 오르기까지의 과정을 특징별로 전시한 공연주제 전시공간으로 구성되어 있다.
별별실감극장은 기존 별오름 극장과 박물관 로비 공간을 일부 개조하여 새롭게 조성하였고 최신기술과 공연예술을 접목시킨 새로운 형태의 실감콘텐츠를 경험할 수 있다. 별별체험존은 증강현실 기술로 무빙포스터, 무대분장, 의상체험을 할 수 있는 공간이다.
지하철 3호선 동대입구역 6번 출구에서 900M 거리에 위치고 국립극장 뒷편에 자리잡고 있어 공연 관람 전후 방문하는 것도 좋겠다.","02-2280-5804, 5806",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4ce1f953-c123-421a-9d77-2e81a907ee57,중구
중림창고,서울특별시 중구 서소문로6길 33 (중림동),"중림창고는 서울역 근처 도심 한가운데 있지만 언덕배기 동네의 좁고 긴 경사를 이룬 대지에 자리하고 있는 2019년 11월 개관한 복합문화공간이다.
40여년 전 불법으로 지어진 창고였던 곳을 서울시가 사들여 [서울로 7017 주변 도시재생사업]을 위한 앵커시설 중 하나로 리뉴얼 하였다. 서울로 7017을 통해 연결된 만리동, 후암동, 남산공원, 남대문시장까지 서울의 구도심을 산책하는 길이 중림창고에서 시작된다.
중림창고는 3개동이 서로 연결되어 있는데 1층에는 골목책방 [여기서울 149쪽]과 심야살롱, 2층에는 세 곳의 전시공간과 중림동 수선집이 문을 열고 있다. 수선집은 예전부터 이 자리에서 수선을 해오신 할머니의 작업실로 동네사람들이 편안하게 오가는 마을의 사랑방 같은 곳이다. 바로 앞에는 우리나라 최초의 복도식 주상복합 아파트인 성요셉 아파트가 있다.
지하철 2,5호선 충정로역 4번 출구에서 가까운 거리에 있다.",0507-1456-7839,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0c829dc9-f9ff-473a-b494-760f44198026,중구
대학로자유극장,서울특별시 종로구 대학로12길 31 (동숭동),"대학로자유극장은 난타기획사 PMC 프러덕션이 2005년 3월, 국내 창작뮤지컬의 발전을 목적으로 대학로에 개관한 극장이다. 2005년 개관기념작 난타를 시작으로 뮤지컬 달고나, 뮤직인 마이 하트, 살인사건 등 국내 창작 뮤지컬을 중심으로 공연을 올려 관객들에게 새로운 감동이 있는 문화공간으로 자리잡았다.
지금도 자유극장은 다양한 장르를 시도하고, 완성도 높은 뮤지컬 공연들로 관객들에게 다가가고 있다.
지하의 소극장으로 관객과 무대가 가까워 생생한 공연을 즐길 수 있다.
혜화역 1번 출구에서 200m 거리에 있으며 대학로에 중앙에 위치하여 주변에 볼거리, 즐길거리가 즐비하다.",0507-1370-0661,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e9837c18-dc93-4296-9b27-3bf5daa55f07,종로구
틴틴홀,서울특별시 종로구 대학로10길 24 (동숭동),"대학로에 위치한 틴틴홀은 2010년부터 10년이 넘도록 롱런하는, 옥탑방 고양이를 공연하는 연극 공연장이다.
지하에 있는 228석의 소극장으로 무대가 가까워 관객과 연기자가 함께 호흡하며 공연을 즐길 수 있다.
공연시간이 각 월마다 다르고 티켓요금도 다양한 이벤트 할인 요금이 있기 때문에 온라인 티켓 예매처(네이버, 인터파크 티켓 등)에서 확인하고 이용하는 것이 좋다.
지하철 4호선 혜화역 2번 출구에서 170m 거리에 위치하고 있으며 대학로 중심에 자리잡고 있어 주변 마로니에 공원 등 대학로의 분위기를 맘껏 즐겨볼 수 있다.",02-764-8760,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=290b1229-026e-40df-b2e1-f281f420d11e,종로구
갤러리도스,서울특별시 종로구 삼청로7길 37 (팔판동),"갤러리 DOS는 삼청동에 위치한 미술관으로 1층은 카페, 지하 1층과 지상 2층은 전시장이다.
DOS는 DOing Space의 갤러리와 작가, 그리고 대중이 같이 호흡하고자 기획된 곳으로, 누구나 예술을 행할 수 있고 향유할 수 있는 열린 공간을 지향하며 매체나 영역, 장르를 구애받지 않고 작가의 조형세계를 펼칠 수 있는 공간이다.
역량있는 작가를 소개하는 곳으로 자리매김하며 1년에 두 번의 정기 공모를 통해 기획전을 진행하여 신진 작가의 발굴에 힘쓰고 있다.
청와대 바로 옆에 위치하고 있으며 인근에는 정독도서관, 맛집과 카페가 많아 전시 관람 전후로 함께 방문해보는 것도 좋겠다.",02-737-4678,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4f52e750-fe18-4a88-be87-64904873e6ce,종로구
한생연융합교육과학관,서울특별시 종로구 성균관로15길 32 (명륜1가),"한생연융합교육과학관은 아동과 청소년의 과학교육연구와 과학문화 확산을 위한 전문과학교육기관이다.
1993년 10월 18일 창립하여 전문 워크샵을 시작으로 청소년 전문과학교육을 시작했다. 종로에서 시작하여 목동, 반포, 강남, 잠실, 분당, 홍천에 7개의 과학관을 운영하고 있으며 각기 다른 주제의 과학관이다.
유아, 초저, 초고 프로그램과 방학 프로그램 등 연령에 따른 다양한 프로그램들이 준비되어 있다.

* 테마과학관
종로센터 : 한생연 융합교육과학관
반포센터 : 한생연 휴먼탐구과학관
강남센터 : 한생연 실험누리과학관
잠실센터 : 한생연 인간과로봇과학관
목동센터 : 한생연 생명과학박물관
분당센터 : 한생연 마이크로과학관
홍천센터 : 한생연 자연속과학체험관",070-7605-5200,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8ff16530-62db-4f63-bfd0-e637124abe46,종로구
아트원씨어터,서울특별시 종로구 대학로12길 83 (동숭동),"아트원씨어터는 지하 2층, 지상 5층 건물로 한 동에 공연장 3관을 갖추고 있는 대학로 뮤지컬과 연극 공연장이다.
1관은 지하 1층과 2층, 2관은 3층과 4층, 3관은 5층에 있으며, 1층에는 매표소가 2층에는 로비가 있다. 2층 로비에 있는 화장실은 협소해서 공연 시작 전에 매우 붐비니 미리 다녀오는 것이 좋겠다. 극장의 규모가 작아서 무대와 객석 사이가 가까워 배우의 연기를 생동감 있게 즐길 수 있는데 이는 대학로만이 가진 소극장의 장점이기도 하다.
혜화동 2번 출구에서 마로니에공원 뒷쪽에 위치하고 있으며 대학로의 중심부에 있다.",02-762-0010,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bb9f0eb3-691d-44b7-a473-070cce94eb11,종로구
상명아트센터,서울특별시 종로구 홍지동,"2009년에 개관한 상명아트센터는 상명대학교 서울캠퍼스에 위치하고 있는 공연장으로 계당홀과 대신홀로 나뉜다.
상명아트센터 계당홀은 오페라, 뮤지컬, 무용, 연극, 오케스트라, 교육, 행사 등의 종합구성물을 올릴 수 있는 무대와 1,464석의 객석을 갖춘 대극장이다.
대형 무대와 더불어 객석 가장 뒷좌석에서 무대와의 거리가 20미터로 무대 위의 공연자들과 함께 호흡할 수 있으며, 생동감과 친밀도를 느낄 수 있는 최적의 공간이다. 상명아트센터 대신홀은 리사이틀, 공연, 세미나 등을 올릴 수 있는 무대와 317석의 객석을 갖춘 중극장이다.",02-2287-7186,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e6ef9758-1c4c-454a-9a6d-6ed805c4aa2c,종로구
불교중앙박물관,서울특별시 종로구 견지동,"불교중앙박물관은 대한불교조계종에서 설립하여 2007년 3월 17일 개관한 불교전문박물관이다. 불교의 문화와 역사, 전국 각 사찰에서 수장하기 어려운 불교문화재를 보존하고 전시하기 위해서 만들었다.
지하 3개 층에 상설전시관과 수장고, 보존처리실, 학예연구실, 시청각실 등을 갖추고 있다. 상설전시실은 3개로 이루어져 있다. 제1전시실에는 석가모니불과 비로자나불, 조각과 탱화, 탑 등 22점이 전시되어 있다.
제2전시실에는 다양한 부처와 보살 등 25점, 제3전시실에는 인간의 모습으로 세상에 나타난 부처를 형상화한 작품 17점이 있다.
수장고도 3개인데, 제1수장고에는 온도와 습도에 민감하지 않은 석조 및 기와류, 제2수장고에는 금속 및 목재로 만든 불상과 공예품, 제3수장고에는 회화 및 전적 등 지본류가 있다.
불교문화 강좌를 해마다 진행하고 있는 수도권에서 유일한 상설 불교전문박물관으로 종로구 견지동 조계사 경내에 있다.",02-2011-1960,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d74667c5-cc11-476b-afeb-c1c52f1a9dd4,종로구
한국색동박물관,서울특별시 종로구 권농동,"창덕궁과 종로3가역 사이에 위치한 한국색동박물관은 색동연구가 김옥현의 30여년간의 색동에 관한 연구와 그 동안의 유물수집을 바탕으로 2014년 3월 5일 개관하였다. 한국색동박물관은 전통한옥 양식과 현대적인 공간이 어우러지도록 설계하였으며 한국의 음양오행 상생소멸의 철학이 있는 색동의 의미를 담아 [한국색동박물관]이라 지었다.
박물관은 혼례복과 돌복을 비롯한 색동관련 유물을 1,000여점 소장하고 있으며 박물관이 주체하는 다양한 색동유물전시를 기획, 연구, 교육하고 있다.
지하 1층에 위치한 제1전시실은 색동유물관련 전시가 이루어지는 곳이다.
지상 1층에는 제2전시실이 있고 색동패션디자인과 현대화한 색동디자인제품을 전시하고 있다. 그 옆으로 뮤지엄샵이 자리하고 있다.
지상 2층에는 제3전시실과 색동 자료실과 사무실이 있다. 전시실에는 다양한 장신구와 한복을 체험해 볼 수 있는 작은 공간이 마련되어 있다.
박물관에서는 4명 이하의 소규모 그룹으로 교육 프로그램을 운영한다.",02-765-9286,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7d18564e-ec66-4adc-aa5a-09bb1f217617,종로구
무계원,서울특별시 종로구 부암동,"무계원은 종로구 부암동에 개원한 도심 속 전통문화 공간이다. 고즈넉한 풍광 속에서 한옥을 체험하며 전통과 문화를 통해 한국의 아름다움을 느낄 수 있다.
무계원의 건물은 과거 종로구 익선동에 있었던 서울시 등록 음식점 1호 오진암의 건물 자재를 사용하여 지어졌으며 무계원의 대문을 비롯해 기와, 서까래, 기둥 등에 쓰였다. 무계원이 위치한 무계정사지는 안평대군이 꿈을 꾼 도원과 흡사해 화가 안견에게 3일 만에 몽유도원도를 그리게 했고 정자를 지어 시를 읊으며 활을 쏘았다고 전해지는 유서깊은 장소이다.
무계원의 안채와 사랑채, 행랑채는 세미나, 강연, 회의실 등으로 사용 가능하며 별채, 안채마루, 안마당과 뒷마당 등 부대시설에서는 다양한 전통문화 행사를 진행한다.
부암동은 조선시대부터 있던 곳으로 고즈넉한 분위기와 구도심의 느낌이 많아 산책하 듯 걸어도 좋은 곳이다.",02-379-7131~2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=728a1498-235a-455c-82a9-dc99e81ea5aa,종로구
서울생활문화센터 체부,서울특별시 종로구 체부동,"1931년 건축된 체부동성결교회를 리모델링한 서울생활문화센터 체부는 시대적 변화에 따른 프랑스식과 영국식 두 가지 벽돌쌓기 방식을 지니고 있으며 이러한 건축양식의 가치를 인정받아 서울미래유산이자 제1호 우수건축자산으로 선정되었다.
서울생활문화센터 체부는 서울시에서 조성한 생활음악 동아리를 위한 공간이자 지역주민을 위한 문화공간이다. 생활문화동아리에게는 연습과 발표를 위한 공간을 제공하며 서울시민에게는 생활문화의 가치를 알리고 지역주민에게는 모임의 공간이 되어주고 있다.
체부는 본관인 체부홀과 한옥인 금오재 두 공간으로 나뉜다. 체부홀은 생활예술오케스트라 및 생활예술 동아리 연습을 위한 공간이다. 금오재는 세미나실 사랑, 카페 마실이 있어 지역주민을 위한 편안한 공간으로 사용된다.
수도권 지하철 3호선 경복궁역 1번 출구에서 90M 거리에 위치하고 있으며 인근에는 서울메트로미술관, 국립고궁박물관, 세종마을 음식문화거리 등이 있다.",02-6272-0111,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7d4daa3e-a81f-423d-9b26-207d5786639e,종로구
JTN아트홀,서울특별시 종로구 이화동,"대학로 제이티엔아트홀은 4개의 공연장을 가진 멀티플렉스로 연극과 뮤지컬, 콘서트 등 다양한 공연을 선보이는 문화예술공간이다. 지하 2층부터 지상 10층까지 총 12개 층으로 이루어져 있으며 공연장 이외에도 배우 연습실, 까페, 관객대기실 라운지 등 편의시설이 마련되어 있다.
총 4개관으로 각 관당 200석 이상의 규모로 대학로를 대표할 만한 중형 규모 극장이다. 각 관마다 관객 전용 대기실을 설치하여 관람 전까지 편하게 대기할 수 있다. 혜화역과 동대문역사공원역과 사이에 있어 접근이 용이하고 이화동 벽화마을과 낙산공원 등 관광명소와 가깝다.",02-2779-1595,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=37475d56-c106-4965-9001-1d4cb33f8c2a,종로구
